                                       1                                        2                                        3                                        4                                        5                                        6                                        7 
                          version_number                                 compiler                                    build                         MESA_SDK_version                                     date                                burn_min1                                burn_min2 
                                   12115                               "gfortran"                                  "9.2.0"                  "x86_64-linux-20190830"                               "20211029"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30 
                            model_number                                 star_age                                star_mass                             log_abs_mdot                                   log_dt                           mass_conv_core                                 log_Teff                                    log_L                                   radius                                    log_g            surf_avg_omega_div_omega_crit                           surf_avg_v_rot                             log_center_T                           log_center_Rho                             log_center_P                                center_h1                               center_he4                               surface_h1                              surface_he4                          runtime_minutes                              period_days                        binary_separation                                  v_orb_1                                  v_orb_2                                     rl_1                                     rl_2                   rl_relative_overflow_1                   rl_relative_overflow_2                        lg_mtransfer_rate                                    J_orb 
                                     951                  4.5376045509856855E+006                  5.7424884207975808E+001                 -4.6826651789942479E+000                  3.3711873188274470E+000                  5.0060620210754443E+001                  5.1446626289968789E+000                  6.3797909065308032E+000                  2.6535607317225485E+000                  5.3493314181174494E+000                  6.7014428453910990E-001                  3.7747474326978568E+002                  8.3506874317121031E+000                  2.3978369709110008E+000                  1.8981908371828567E+001                  0.0000000000000000E+000                  6.4471379231928805E-001                  2.1775219532002503E-002                  9.7789376624018465E-001                  1.2370400000000000E+001                  1.4616257776012416E+000                  2.6330507251097988E+001                  4.5629015440304460E+002                  4.5548114539381248E+002                  9.9731247617643088E+000                  9.9812146710079546E+000                 -7.3681265988100764E-001                 -7.3414450854060453E-001                 -9.8999999999999986E+001                  9.5346546715173426E+054 
                                     952                  4.5402635235781223E+006                  5.7369250627641435E+001                 -4.6793768506938775E+000                  3.4247138608311318E+000                  5.0051808812336112E+001                  5.1447598111262502E+000                  6.3800330923011446E+000                  2.6531130777752812E+000                  5.3490570097615793E+000                  6.6630026163912370E-001                  3.7409354592163254E+002                  8.3515160521884884E+000                  2.4002610030746632E+000                  1.8984785298183134E+001                  0.0000000000000000E+000                  6.3349079857862178E-001                  2.1321699608175756E-002                  9.7834670644510624E-001                  1.2380966666666666E+001                  1.4645990601878629E+000                  2.6357625450623406E+001                  4.5583596880028625E+002                  4.5502148516191824E+002                  9.9833647517142090E+000                  9.9915259741510916E+000                 -7.3736097690130731E-001                 -7.3446367605517859E-001                 -9.8999999999999986E+001                  9.5256051008099252E+054 
                                     953                  4.5430690708887912E+006                  5.7310618877239300E+001                 -4.6798847368422898E+000                  3.4480175967212094E+000                  5.0042735087388124E+001                  5.1449627058427874E+000                  6.3803173380648746E+000                  2.6515028227578910E+000                  5.3491402640907548E+000                  6.6254801541893582E-001                  3.7064206792732676E+002                  8.3524036197439653E+000                  2.4028523197441287E+000                  1.8987864644842841E+001                  0.0000000000000000E+000                  6.2170358973989026E-001                  2.0841992299181419E-002                  9.7882557518747026E-001                  1.2391699999999998E+001                  1.4677368062146252E+000                  2.6386204316218262E+001                  4.5535768337519829E+002                  4.5453803511496449E+002                  9.9941592017131669E+000                  1.0002389769710216E+001                 -7.3786798025644729E-001                 -7.3491306739642193E-001                 -9.8999999999999986E+001                  9.5160663129677171E+054 
                                     954                  4.5456502286848212E+006                  5.7256713111311434E+001                 -4.6801793342794467E+000                  3.4118145554352082E+000                  5.0032827860395237E+001                  5.1451087802628868E+000                  6.3805838514414202E+000                  2.6505329142124840E+000                  5.3490493633356735E+000                  6.5796804063520753E-001                  3.6686060755694882E+002                  8.3532306686687150E+000                  2.4052632961032745E+000                  1.8990731254646228E+001                  2.4651353897846480E-027                  6.1090351153412636E-001                  2.0405808217731254E-002                  9.7926073801494073E-001                  1.2402133333333333E+001                  1.4706298243360707E+000                  2.6412517447246763E+001                  4.5491830893344616E+002                  4.5409305660125392E+002                  1.0004093487554064E+001                  1.0012396663327463E+001                 -7.3827992245771201E-001                 -7.3527487939819380E-001                 -9.8999999999999986E+001                  9.5072799377326791E+054 
                                     955                  4.5481314047286948E+006                  5.7204999649116871E+001                 -4.6810539647561935E+000                  3.3946575793347069E+000                  5.0021844347266345E+001                  5.1451924488078546E+000                  6.3808277709305496E+000                  2.6502559872210880E+000                  5.3487476920831449E+000                  6.5646450292978553E-001                  3.6460659374582650E+002                  8.3540356680800780E+000                  2.4076064629689355E+000                  1.8993519026528013E+001                  0.0000000000000000E+000                  6.0056317788901492E-001                  1.9986753795825731E-002                  9.7967850834115899E-001                  1.2412516666666667E+001                  1.4734132827193156E+000                  2.6437802159271580E+001                  4.5449708153379345E+002                  4.5366560303853072E+002                  1.0013635149760665E+001                  1.0022016803319190E+001                 -7.3868762319248049E-001                 -7.3555662106420039E-001                 -9.8999999999999986E+001                  9.4988361883646751E+054 
                                     956                  4.5505689721707776E+006                  5.7154108325892864E+001                 -4.6803128974016772E+000                  3.3869566405016753E+000                  5.0009495196365513E+001                  5.1454042743068973E+000                  6.3810761112397749E+000                  2.6484290533450192E+000                  5.3489601201095294E+000                  6.5237985121460096E-001                  3.6142271477552288E+002                  8.3548091368608564E+000                  2.4098872650703251E+000                  1.8996239589103347E+001                  0.0000000000000000E+000                  5.9046017288344199E-001                  1.9584798437200866E-002                  9.8007888652256747E-001                  1.2423166666666667E+001                  1.4761562434400712E+000                  2.6462688374783660E+001                  4.5408283343330555E+002                  4.5324559919881352E+002                  1.0023028186122886E+001                  1.0031483571598249E+001                 -7.3909130293442105E-001                 -7.3598829779840202E-001                 -9.8999999999999986E+001                  9.4905246700336111E+054 
                                     957                  4.5529907573064417E+006                  5.7103626684569512E+001                 -4.6810021424712893E+000                  3.3841356092716977E+000                  5.0019843893237265E+001                  5.1455635871113801E+000                  6.3812610192120678E+000                  2.6470501651121725E+000                  5.3490287011584332E+000                  6.4848470315094220E-001                  3.5842935151728341E+002                  8.3555969928049763E+000                  2.4122180520545413E+000                  1.8999029662012248E+001                  0.0000000000000000E+000                  5.8046500692876168E-001                  1.9182389992393228E-002                  9.8047928702525777E-001                  1.2433583333333333E+001                  1.4788839352305705E+000                  2.6487405874606754E+001                  4.5367218949299047E+002                  4.5282867097533500E+002                  1.0032354555205536E+001                  1.0040889148292981E+001                 -7.3956429885084074E-001                 -7.3637293211605781E-001                 -9.8999999999999986E+001                  9.4822684123176285E+054 
                                     958                  4.5557267855841583E+006                  5.7046680875046405E+001                 -4.6816588105218662E+000                  3.4371205816419717E+000                  5.0020024771009261E+001                  5.1458711467853284E+000                  6.3815147314475382E+000                  2.6440758445621704E+000                  5.3495719173031953E+000                  6.4221445548227651E-001                  3.5478546836617340E+002                  8.3565062222053772E+000                  2.4149027860190984E+000                  1.9002249926980305E+001                  0.0000000000000000E+000                  5.6922611768635878E-001                  1.8727588149323512E-002                  9.8093119061807221E-001                  1.2444066666666666E+001                  1.4819692494504322E+000                  2.6515328211428791E+001                  4.5320927201700317E+002                  4.5235796304642349E+002                  1.0042886511607467E+001                  1.0051517897060554E+001                 -7.4001388486232378E-001                 -7.3694760615852872E-001                 -9.8999999999999986E+001                  9.4729411309583734E+054 
                                     959                  4.5585105158024924E+006                  5.6988958617752004E+001                 -4.6832838375493253E+000                  3.4446271438816485E+000                  5.0012795430558420E+001                  5.1459980498291404E+000                  6.3817145681373288E+000                  2.6431391096967394E+000                  5.3494400326950489E+000                  6.4009477899509648E-001                  3.5166710875559022E+002                  8.3574433186159709E+000                  2.4176669215239528E+000                  1.9005566047397085E+001                  0.0000000000000000E+000                  5.5784816710956631E-001                  1.8260480024462834E-002                  9.8139443363075229E-001                  1.2486016666666666E+001                  1.4851023212449175E+000                  2.6543644487693960E+001                  4.5274037001308938E+002                  4.5188145355004184E+002                  1.0053568364399991E+001                  1.0062295292854218E+001                 -7.4059128263103113E-001                 -7.3732244654221424E-001                 -9.8999999999999986E+001                  9.4634828698750059E+054 
                                     960                  4.5611170013428684E+006                  5.6934845894394080E+001                 -4.6827559285600158E+000                  3.4160553199968757E+000                  4.9999877550168065E+001                  5.1462882069809242E+000                  6.3819713264188991E+000                  2.6403900390891972E+000                  5.3499313314948767E+000                  6.3645318171954979E-001                  3.4805157819819743E+002                  8.3583337622944800E+000                  2.4202881318066800E+000                  1.9008714379677475E+001                  0.0000000000000000E+000                  5.4724682789030621E-001                  1.7835270555337068E-002                  9.8181520138281619E-001                  1.2496600000000001E+001                  1.4880432286095775E+000                  2.6570188634478288E+001                  4.5230110584924017E+002                  4.5143571144188212E+002                  1.0063584876431936E+001                  1.0072395035416632E+001                 -7.4120472483870725E-001                 -7.3785876846519249E-001                 -9.8999999999999986E+001                  9.4546163126453642E+054 
                                     961                  4.5636453847059002E+006                  5.6882388835936517E+001                 -4.6830389902048690E+000                  3.4028429239722380E+000                  4.9981899288924701E+001                  5.1463834381170717E+000                  6.3821617459986895E+000                  2.6398109939079832E+000                  5.3497215137371636E+000                  6.3433631213846153E-001                  3.4582962460566409E+002                  8.3592070600525723E+000                  2.4228573955272634E+000                  1.9011799561762807E+001                  0.0000000000000000E+000                  5.3701405643361400E-001                  1.7423565844793085E-002                  9.8222150079741311E-001                  1.2507116666666667E+001                  1.4909017233630637E+000                  2.6595955263014737E+001                  4.5187559193033979E+002                  4.5100322235363109E+002                  1.0073304350825550E+001                  1.0082202581163937E+001                 -7.4188516803022087E-001                 -7.3817120091994515E-001                 -9.8999999999999986E+001                  9.4460072732640627E+054 
                                     962                  4.5661417469119718E+006                  5.6830551418483914E+001                 -4.6826642421237432E+000                  3.3973075989133235E+000                  4.9962411959136020E+001                  5.1465879099018474E+000                  6.3824151759620822E+000                  2.6380960559302351E+000                  5.3498900141138517E+000                  6.3090143414614974E-001                  3.4261346924628475E+002                  8.3600810805184640E+000                  2.4254250682561178E+000                  1.9014885235153166E+001                  0.0000000000000000E+000                  5.2696317894360611E-001                  1.7014556443436354E-002                  9.8262391020445516E-001                  1.2517783333333334E+001                  1.4937101705593760E+000                  2.6621241356672503E+001                  4.5145537677993002E+002                  4.5058265857147842E+002                  1.0082875609376471E+001                  1.0091794164296777E+001                 -7.4286172054171762E-001                 -7.3858998578633173E-001                 -9.8999999999999986E+001                  9.4375628374856821E+054 
                                     963                  4.5686285541410884E+006                  5.6778936211173601E+001                 -4.6828644451808046E+000                  3.3956421211864418E+000                  4.9941057401698110E+001                  5.1467051831368185E+000                  6.3826501523422321E+000                  2.6373850881765555E+000                  5.3497295122006578E+000                  6.2759306421312333E-001                  3.4022619385500883E+002                  8.3609626177895766E+000                  2.4280115602188692E+000                  1.9017995108088847E+001                  0.0000000000000000E+000                  5.1700373795300847E-001                  1.6616919048198207E-002                  9.8301368818932600E-001                  1.2528483333333332E+001                  1.4965198866545628E+000                  2.6646505973750095E+001                  4.5103727121111200E+002                  4.5016165043259412E+002                  1.0092425647095988E+001                  1.0101390696102561E+001                 -7.4328556970817949E-001                 -7.3890871390667601E-001                 -9.8999999999999986E+001                  9.4291213787906319E+054 
                                     964                  4.5714070365142105E+006                  5.6721291096309898E+001                 -4.6830451370405477E+000                  3.4438076459369671E+000                  4.9919449821388483E+001                  5.1469959068653450E+000                  6.3829179035925021E+000                  2.6346684724243801E+000                  5.3501835121233663E+000                  6.2159862548396183E-001                  3.3654201647137018E+002                  8.3619350073445240E+000                  2.4308930227679908E+000                  1.9021469456719938E+001                  1.3156948116211045E-030                  5.0595849446642127E-001                  1.6168646018680049E-002                  9.8345095220674361E-001                  1.2539150000000001E+001                  1.4996574190949483E+000                  2.6674684273691376E+001                  4.5057056872809397E+002                  4.4969390622524162E+002                  1.0103088242972893E+001                  1.0112082775748032E+001                 -7.4407767303410766E-001                 -7.3945343102380978E-001                 -9.8999999999999986E+001                  9.4197116413531209E+054 
                                     965                  4.5741883040654985E+006                  5.6663761038483571E+001                 -4.6843479584075638E+000                  3.4442427689643726E+000                  4.9912557805443583E+001                  5.1471147726475159E+000                  6.3830772239867377E+000                  2.6337096993266709E+000                  5.3500589444055757E+000                  6.1917004146618271E-001                  3.3423694793037515E+002                  8.3629164497449473E+000                  2.4338267309619623E+000                  1.9025020486390453E+001                  0.0000000000000000E+000                  4.9498620302091406E-001                  1.5703891737581323E-002                  9.8390149136838656E-001                  1.2550016666666666E+001                  1.5028135265148692E+000                  2.6702989625330982E+001                  4.5010511281381918E+002                  4.4922198039190158E+002                  1.0113771001995582E+001                  1.0122850985167030E+001                 -7.4476015763867565E-001                 -7.3982530186546902E-001                 -9.8999999999999986E+001                  9.4102571785464666E+054 
                                     966                  4.5768384305681922E+006                  5.6608897038805395E+001                 -4.6839791400758601E+000                  3.4232666052992800E+000                  4.9898674616959653E+001                  5.1474875780871594E+000                  6.3832765404666114E+000                  2.6297953342086298E+000                  5.3509301456135274E+000                  6.0893459429970509E-001                  3.2767580354195127E+002                  8.3638796067132937E+000                  2.4366979239364124E+000                  1.9028507027348681E+001                  0.0000000000000000E+000                  4.8459391772132565E-001                  1.5287618091706709E-002                  9.8430210018587883E-001                  1.2560666666666666E+001                  1.5058256009664976E+000                  2.6729968467820420E+001                  4.4966149940758885E+002                  4.4877348685500095E+002                  1.0123959606078722E+001                  1.0133108064149191E+001                 -7.4546392541615858E-001                 -7.4047495422329379E-001                 -9.8999999999999986E+001                  9.4012486905436715E+054 
                                     967                  4.5794341566241710E+006                  5.6555586606433536E+001                 -4.6874466517320412E+000                  3.4142588565972196E+000                  4.9872927148073508E+001                  5.1476417235111303E+000                  6.3834122250983292E+000                  2.6283397425754149E+000                  5.3510018607935246E+000                  6.1176980610078158E-001                  3.2896034838978682E+002                  8.3648353397524264E+000                  2.4395431655091500E+000                  1.9031964224216885E+001                  0.0000000000000000E+000                  4.7448397939325809E-001                  1.4880209397886332E-002                  9.8469082510555572E-001                  1.2571766666666667E+001                  1.5087644418889845E+000                  2.6756258550529825E+001                  4.4923068267887152E+002                  4.4833621904810587E+002                  1.0133879241368669E+001                  1.0143112143870693E+001                 -7.4610636426355392E-001                 -7.4087442736560150E-001                 -9.8999999999999986E+001                  9.3924724644691813E+054 
                                     968                  4.5820113435719563E+006                  5.6502323958694511E+001                 -4.6847231713380051E+000                  3.4111459231868260E+000                  4.9849749995038330E+001                  5.1480308595751483E+000                  6.3836075909201933E+000                  2.6242240587448706E+000                  5.3519538387463115E+000                  6.0767130144314863E-001                  3.2575577902784170E+002                  8.3657955614302395E+000                  2.4423986457986362E+000                  1.9035435400913066E+001                  0.0000000000000000E+000                  4.6452427748762554E-001                  1.4477595304370280E-002                  9.8507122697910887E-001                  1.2582766666666666E+001                  1.5116946010838055E+000                  2.6782438592480460E+001                  4.4880053377425162E+002                  4.4790312415438012E+002                  1.0143775199832692E+001                  1.0153056501878748E+001                 -7.4686332021341229E-001                 -7.4153359057351076E-001                 -9.8999999999999986E+001                  9.3837349132254358E+054 
                                     969                  4.5847830550545948E+006                  5.6445109707593353E+001                 -4.6852438033572792E+000                  3.4427480210265764E+000                  4.9830115687731798E+001                  5.1482568593991092E+000                  6.3837752215427122E+000                  2.6220002479653872E+000                  5.3522502180394742E+000                  6.0454941324714673E-001                  3.2303031268669577E+002                  8.3668360817321528E+000                  2.4454855492691103E+000                  1.9039192740686257E+001                  0.0000000000000000E+000                  4.5394249284661808E-001                  1.4031553724089506E-002                  9.8548737619615767E-001                  1.2593349999999999E+001                  1.5148459735033193E+000                  2.6810558748358854E+001                  4.4833876980827836E+002                  4.4743898600780557E+002                  1.0154408529641836E+001                  1.0163733785821114E+001                 -7.4755003717015323E-001                 -7.4202391530333067E-001                 -9.8999999999999986E+001                  9.3743511791343202E+054 
                                     970                  4.5875259783756677E+006                  5.6388484161260983E+001                 -4.6852012618078778E+000                  3.4382136669919676E+000                  4.9892018589019600E+001                  5.1486317968901645E+000                  6.3839909564754933E+000                  2.6181270689954093E+000                  5.3530983316070291E+000                  5.9943819204657356E-001                  3.1942162005015729E+002                  8.3678839989274447E+000                  2.4485918953122430E+000                  1.9042975267815581E+001                  0.0000000000000000E+000                  4.4352855789064621E-001                  1.3599055288762353E-002                  9.8588474297417739E-001                  1.2643983333333333E+001                  1.5179502350807932E+000                  2.6838224344342667E+001                  4.4788201510133536E+002                  4.4698629913292177E+002                  1.0164903157286995E+001                  1.0174205278066706E+001                 -7.4836064038385253E-001                 -7.4267011550872664E-001                 -9.8999999999999986E+001                  9.3651259104699019E+054 
                                     971                  4.5901353983108252E+006                  5.6334719032285420E+001                 -4.6860432839798500E+000                  3.4165439759364937E+000                  4.9977017254270393E+001                  5.1487114109231564E+000                  6.3841385637053065E+000                  2.6176121417222595E+000                  5.3528548931230553E+000                  5.9662024441788186E-001                  3.1741447441256184E+002                  8.3688935430333959E+000                  2.4515833720200031E+000                  1.9046617156833992E+001                  0.0000000000000000E+000                  4.3369176476474791E-001                  1.3177328544497156E-002                  9.8626520739174328E-001                  1.2655166666666666E+001                  1.5209185366866458E+000                  2.6864643695546512E+001                  4.4744858947289481E+002                  4.4655243705332913E+002                  1.0174902627125185E+001                  1.0184227479365152E+001                 -7.4909864735513176E-001                 -7.4297391264816559E-001                 -9.8999999999999986E+001                  9.3563162248577188E+054 
                                     972                  4.5927331460162541E+006                  5.6281180327929405E+001                 -4.6859291128932883E+000                  3.4145969698854053E+000                  5.0043187799217208E+001                  5.1490977902062136E+000                  6.3843830148238423E+000                  2.6136941357287529E+000                  5.3537430233833767E+000                  5.8821672526902535E-001                  3.1200540825906933E+002                  8.3699143177532687E+000                  2.4546019586513270E+000                  1.9050297282096377E+001                  0.0000000000000000E+000                  4.2397340394093785E-001                  1.2778798263331146E-002                  9.8661754382101574E-001                  1.2665983333333333E+001                  1.5238779217289602E+000                  2.6890952660710465E+001                  4.4701719084988474E+002                  4.4612148632171153E+002                  1.0184864897180764E+001                  1.0194203224037409E+001                 -7.4989697359700336E-001                 -7.4360976740528428E-001                 -9.8999999999999986E+001                  9.3475486845145989E+054 
                                     973                  4.5950493694107356E+006                  5.6233701133793645E+001                 -4.6882771047252154E+000                  3.3647804437911093E+000                  5.0043542187424976E+001                  5.1491970667867148E+000                  6.3845402360632670E+000                  2.6129723908208433E+000                  5.3536163800036904E+000                  5.9254527837074766E-001                  3.1303654732604485E+002                  8.3708356845914249E+000                  2.4573244512181711E+000                  1.9053616957232617E+001                  0.0000000000000000E+000                  4.1536375798689318E-001                  1.2425019546601489E-002                  9.8692313346489069E-001                  1.2718116666666667E+001                  1.5265073106131934E+000                  2.6914301449787452E+001                  4.4663480125178506E+002                  4.4573961200276813E+002                  1.0193706867176846E+001                  1.0203055925531254E+001                 -7.5059035880887581E-001                 -7.4390296300519487E-001                 -9.8999999999999986E+001                  9.3397708655629699E+054 
                                     974                  4.5971710067917276E+006                  5.6189887267897262E+001                 -4.6850595839551250E+000                  3.3266711585984772E+000                  5.0020527975380901E+001                  5.1494021091779887E+000                  6.3847258956347952E+000                  2.6110642941985480E+000                  5.3539123823686809E+000                  5.8694647274295964E-001                  3.0901667608917376E+002                  8.3716896821132813E+000                  2.4598461200709423E+000                  1.9056692496763759E+001                  0.0000000000000000E+000                  4.0752613747778810E-001                  1.2092312511258134E-002                  9.8720389176004641E-001                  1.2728900000000001E+001                  1.5289202961845607E+000                  2.6935707104504750E+001                  4.4628210443962655E+002                  4.4539254691456870E+002                  1.0201839970785203E+001                  1.0211144898563905E+001                 -7.5119297214359626E-001                 -7.4429269977691059E-001                 -9.8999999999999986E+001                  9.3326439503138650E+054 
                                     975                  4.5990748175145667E+006                  5.6150691219272545E+001                 -4.6863814808082216E+000                  3.2796237685690950E+000                  4.9983348500941084E+001                  5.1495274103324844E+000                  6.3848902914017875E+000                  2.6100520097726254E+000                  5.3539461372644537E+000                  5.8671732908168672E-001                  3.0806587762237359E+002                  8.3724649916030618E+000                  2.4621327331371750E+000                  1.9059483531545521E+001                  0.0000000000000000E+000                  4.0053703165978499E-001                  1.1805367433704037E-002                  9.8744009691538737E-001                  1.2739650000000001E+001                  1.5310853880841582E+000                  2.6954896211544238E+001                  4.4596668647305916E+002                  4.4508139140823903E+002                  1.0209126850970714E+001                  1.0218400306142954E+001                 -7.5168056815118944E-001                 -7.4457332541537335E-001                 -9.8999999999999986E+001                  9.3262578403265359E+054 
                                     976                  4.6007640718983877E+006                  5.6115835472574929E+001                 -4.6854206637949130E+000                  3.2276950546454408E+000                  4.9939995409665208E+001                  5.1496419507547992E+000                  6.3850352888270852E+000                  2.6091111416306068E+000                  5.3539896279331636E+000                  5.8440684804819920E-001                  3.0658463254003533E+002                  8.3731583795335389E+000                  2.4641765803225955E+000                  1.9061978511581323E+001                  0.0000000000000000E+000                  3.9437281664968138E-001                  1.1550995434529877E-002                  9.8764429628103123E-001                  1.2749500000000001E+001                  1.5330046357329297E+000                  2.6971893036671503E+001                  4.4568628667902038E+002                  4.4480740277904528E+002                  1.0215595100876850E+001                  1.0224812939428949E+001                 -7.5214437568814463E-001                 -7.4482553792555495E-001                 -9.8999999999999986E+001                  9.3206044711575770E+054 
                                     977                  4.6021623724113302E+006                  5.6086989764860768E+001                 -4.6855193183557748E+000                  3.1456005169657515E+000                  4.9904484021787418E+001                  5.1497366377823868E+000                  6.3851688848778796E+000                  2.6083748454765829E+000                  5.3540114784504231E+000                  5.7942704129935518E-001                  3.0385777361239934E+002                  8.3737374991727105E+000                  2.4658797136989286E+000                  1.9064061072513038E+001                  0.0000000000000000E+000                  3.8929816059969924E-001                  1.1336205585297437E-002                  9.8781280340335398E-001                  1.2778283333333333E+001                  1.5345979798700029E+000                  2.6985993750412025E+001                  4.4545429479684492E+002                  4.4457987225840822E+002                  1.0220956777456705E+001                  1.0230137356719682E+001                 -7.5247450786222336E-001                 -7.4503032026610394E-001                 -9.8999999999999986E+001                  9.3159157898947571E+054 
                                     978                  4.6033965521863289E+006                  5.6061612355927096E+001                 -4.6869311471849144E+000                  3.0913784251778966E+000                  4.9883882514659867E+001                  5.1497873573652457E+000                  6.3852711146481509E+000                  2.6080726151049265E+000                  5.3539155794194686E+000                  5.8256045265628797E-001                  3.0494413055072238E+002                  8.3742511598776144E+000                  2.4673911568352866E+000                  1.9065908095177761E+001                  0.0000000000000000E+000                  3.8484353289845141E-001                  1.1151701183036438E-002                  9.8795435549320532E-001                  1.2787683333333332E+001                  1.5360031096546081E+000                  2.6998421733153553E+001                  4.4525023003767802E+002                  4.4437925368297340E+002                  1.0225679897321109E+001                  1.0234832667936505E+001                 -7.5274018915278129E-001                 -7.4517681922876500E-001                 -9.8999999999999986E+001                  9.3117851424761691E+054 
                                     979                  4.6044540836848514E+006                  5.6039763038139249E+001                 -4.6848554303543475E+000                  3.0242933116791164E+000                  4.9872042439444641E+001                  5.1498891097304007E+000                  6.3853852989489530E+000                  2.6071935104962471E+000                  5.3540391107015726E+000                  5.7981562169903755E-001                  3.0332585418280644E+002                  8.3746939187978899E+000                  2.4686928340188854E+000                  1.9067499806990885E+001                  0.0000000000000000E+000                  3.8104510631180688E-001                  1.0991797046821041E-002                  9.8807459779006712E-001                  1.2797116666666666E+001                  1.5372107640630248E+000                  2.7009097644700063E+001                  4.4507457389725329E+002                  4.4420751175207312E+002                  1.0229742201306207E+001                  1.0238861002770205E+001                 -7.5300804377650243E-001                 -7.4536293540943177E-001                 -9.8999999999999986E+001                  9.3082378865476479E+054 
                                     980                  4.6054417517577671E+006                  5.6019385173450978E+001                 -4.6854523409709117E+000                  2.9946110151121923E+000                  4.9874776758508425E+001                  5.1499032144854429E+000                  6.3854456620110689E+000                  2.6072053491268830E+000                  5.3538772144633811E+000                  5.7972347871422025E-001                  3.0204544970361940E+002                  8.3750829064810866E+000                  2.4698506702709300E+000                  1.9068914452048727E+001                  1.1171078132211666E-027                  3.7751622666853568E-001                  1.0845583547518018E-002                  9.8818237773528184E-001                  1.2806466666666667E+001                  1.5383373592177152E+000                  2.7019052557234652E+001                  4.4491077172102320E+002                  4.4404758001953951E+002                  1.0233531345354674E+001                  1.0242616094929080E+001                 -7.5329394713683839E-001                 -7.4545513324299439E-001                 -9.8999999999999986E+001                  9.3049313206277723E+054 
                                     981                  4.6063717342530871E+006                  5.6000176881927921E+001                 -4.6849860357245356E+000                  2.9684747740838415E+000                  4.9906902806802968E+001                  5.1500463348889225E+000                  6.3855541331418939E+000                  2.6058129211953371E+000                  5.3541922856907975E+000                  5.8260400061073758E-001                  3.0217274222118192E+002                  8.3754541426496800E+000                  2.4709648063290808E+000                  1.9070281910994829E+001                  0.0000000000000000E+000                  3.7420732634978277E-001                  1.0706679361813165E-002                  9.8828282586237293E-001                  1.2815833333333334E+001                  1.5393981053199179E+000                  2.7028421747222662E+001                  4.4475639365960814E+002                  4.4389745243508526E+002                  1.0237100771446290E+001                  1.0246147019875975E+001                 -7.5348470053126826E-001                 -7.4567874966653758E-001                 -9.8999999999999986E+001                  9.3018203722574889E+054 
                                     982                  4.6070983991545076E+006                  5.5985104181203823E+001                 -4.6831431077763694E+000                  2.8613341838786646E+000                  4.9947516280224910E+001                  5.1501075220141868E+000                  6.3855650256364758E+000                  2.6051114352201208E+000                  5.3543092336406204E+000                  5.7854450952894232E-001                  2.9961212379768801E+002                  8.3757552310483874E+000                  2.4718687053159378E+000                  1.9071393886697788E+001                  0.0000000000000000E+000                  3.7162361278886424E-001                  1.0600902110966296E-002                  9.8835799535523783E-001                  1.2825083333333334E+001                  1.5402292005203486E+000                  2.7035759676407025E+001                  4.4463527707512662E+002                  4.4378018849307529E+002                  1.0239899117548756E+001                  1.0248909652480590E+001                 -7.5368043237363735E-001                 -7.4581574786449667E-001                 -9.8999999999999986E+001                  9.2993841528449866E+054 
                                     983                  4.6076492668568576E+006                  5.5973717044622461E+001                 -4.6846327804528851E+000                  2.7410473102162882E+000                  4.9961629870700875E+001                  5.1501160739256706E+000                  6.3855758672009610E+000                  2.6050413555509411E+000                  5.3542442570520636E+000                  5.7997332933307921E-001                  3.0086609475408630E+002                  8.3759864603167067E+000                  2.4725628132644082E+000                  1.9072248336714928E+001                  0.0000000000000000E+000                  3.6966543600851109E-001                  1.0520989563121154E-002                  9.8841397501283135E-001                  1.2834100000000001E+001                  1.5408583631443442E+000                  2.7041313161411534E+001                  4.4454378209700531E+002                  4.4369134324373601E+002                  1.0242015571403554E+001                  1.0251001853959147E+001                 -7.5374092963252926E-001                 -7.4587446254876832E-001                 -9.8999999999999986E+001                  9.2975407688936995E+054 
                                     984                  4.6081962702443330E+006                  5.5962386900531094E+001                 -4.6837545827870288E+000                  2.7379900158355728E+000                  4.9956592732615647E+001                  5.1502254548003386E+000                  6.3856426967110522E+000                  2.6039298204331991E+000                  5.3545270326854117E+000                  5.7630151642255290E-001                  2.9999603623706747E+002                  8.3762186839992108E+000                  2.4732591566979276E+000                  1.9073106698740446E+001                  0.0000000000000000E+000                  3.6772262129433797E-001                  1.0440271693375485E-002                  9.8846980744551494E-001                  1.2874066666666666E+001                  1.5414838671655737E+000                  2.7046833062442118E+001                  4.4445275245054341E+002                  4.4360318491451739E+002                  1.0244120489934197E+001                  1.0253080139130008E+001                 -7.5380720380696187E-001                 -7.4603438331711447E-001                 -9.8999999999999986E+001                  9.2957089196355548E+054 
